recipe_id,title,current_tags,proposed_additions,high_stakes_confirmed,required_swaps,conflicts,flagged_for_review,low_confidence,rationale,error
c0333294-7012-4e94-a0b3-352860165004,S’mores Ooey Gooey Bars,,easy; kid-friendly,,,,"nut-free: Semisweet chocolate chips are not specified as nut-free; some brands are processed in facilities with tree nuts or peanuts, which matters for allergy safety.; vegetarian: Standard large marshmallows typically contain gelatin (an animal-derived product), which would disqualify the vegetarian tag. The recipe does not specify vegetarian/gelatin-free marshmallows.",,"easy: Recipe note says 'Super easy'; only 3 steps, common pantry ingredients, basic techniques (processing, pressing, baking); recipe author confirms approachability.; kid-friendly: Sweet dessert bars featuring s'mores flavors (chocolate, marshmallow, graham cracker) — classic kid-friendly combination; no spice, alcohol, or pungent ingredients.",
ee91b030-2c35-42a3-b915-498e09afcd34,Snickerdoodles,,vegetarian; nut-free; kid-friendly; make-ahead,vegetarian; nut-free,,,,,"vegetarian: No meat, poultry, fish, shellfish, or hidden animal-flesh ingredients; contains eggs and dairy only.; nut-free: No tree nuts, peanuts, nut flours, nut butters, or nut-derived ingredients present in the recipe.; kid-friendly: Sweet cinnamon sugar cookies with frosting — mild, familiar, no alcohol or spicy/pungent ingredients.; make-ahead: Recipe notes these were made in large batches (hundreds) for a wedding reception; cookies and frosting can be prepared in advance and stored without quality loss.",
9c7e120b-0271-4d0a-9361-ad5872247009,Brenton Valentine’s Chocolate Chip Coffee Cake,,vegetarian; holiday; kid-friendly; make-ahead,vegetarian,,,"nut-free: Recipe includes '1 cup chopped pecans or walnuts' as a topping ingredient, so nut-free does not apply; flagged in case a reviewer wants to note an omit-the-nuts variation",,"vegetarian: All ingredients are vegetarian: butter, eggs, sour cream, flour, sugar, chocolate chips, nuts — no meat, fish, or hidden animal-flesh ingredients; holiday: Instructions explicitly state: 'This is our traditional Christmas morning coffee cake'; kid-friendly: Sweet coffee cake with chocolate chips and cinnamon; mild, familiar flavors; no alcohol or strongly off-putting ingredients; make-ahead: Coffee cakes store and travel well; a tube-pan cake of this type holds quality overnight at room temperature or refrigerated, suitable for Christmas-morning prep the day before",
cfc12f6e-37ad-4bc9-b123-7850d5b65879,Chocolate-Glazed Three Layer Cheesecake,,make-ahead,,,,"vegetarian: Oreo cookie crumbs are listed; standard Oreos are generally considered vegetarian but have historically contained trace animal-derived ingredients (e.g., cross-contact with non-vegan processing). Additionally, almond extract is present — while typically vegetarian, flagging for completeness. The recipe is otherwise free of meat/fish.; nut-free: Recipe contains chopped pecans in the pecan layer and almond extract in the sour cream layer. Both are disqualifiers for nut-free — this tag cannot apply.; kid-friendly: Recipe is a mild, sweet dessert with no spice or alcohol, which would normally qualify; however, the almond extract and pecan layer introduce a tree nut component that may be a concern for children with nut allergies, warranting human review before tagging.",,make-ahead: Instructions explicitly state 'Can be made 1 – 2 days ahead of time' and require at least 8 hours chilling.,
7cbb24bf-709c-48cc-ba95-de715935c583,Christmas Eve White Chocolate Cheesecake,,vegetarian; nut-free; holiday; make-ahead,vegetarian; nut-free,,,"gluten-free: The recipe calls for chocolate cookie crumbs and notes 'use gluten-free if possible for Jen', implying the default cookies are NOT gluten-free. The hot fudge sauce (Valentine's Favorite) also has unknown gluten status. The recipe cannot be confidently tagged gluten-free without confirming both substitutions.",,"vegetarian: All ingredients are vegetarian: cream cheese, eggs, sour cream, white chocolate, sugar, vanilla paste, berries. No meat, fish, or hidden animal-flesh ingredients present.; nut-free: No nuts, nut flours, nut butters, or nut extracts present in any ingredient. Vanilla paste is used, not almond extract.; holiday: Recipe title is 'Christmas Eve White Chocolate Cheesecake', explicitly tied to Christmas holiday.; make-ahead: Instructions explicitly state 'refrigerate for at least 6 hours or overnight', making this a natural make-ahead dessert.",
0eb50a0b-8c52-4ffc-9471-c74861388d41,French Chocolate Mousse,,vegetarian; gluten-free; nut-free; no-bake; make-ahead; kid-friendly,vegetarian; gluten-free; nut-free,,,,,"vegetarian: No meat, poultry, fish, or seafood; contains eggs and dairy only.; gluten-free: No wheat, barley, rye, or gluten-containing ingredients present; semisweet baking chocolate, butter, eggs, cream of tartar, sugar, heavy cream, and vanilla are all inherently gluten-free.; nut-free: No tree nuts, peanuts, nut flours, nut butters, or nut extracts in any ingredient.; no-bake: Chocolate is melted over simmering water (double boiler); recipe is set by refrigeration with no oven use.; make-ahead: Step 5 explicitly instructs to refrigerate 'several hours' before serving, making this a natural make-ahead dish.; kid-friendly: Classic chocolate mousse is sweet, mild, familiar, and contains no alcohol or spicy ingredients.",
406b897c-81c1-41cd-beab-94ff002952a2,Fresh Fruit Tray with French Cream for a Party,,vegetarian; gluten-free; nut-free; no-bake; kid-friendly; holiday; make-ahead,vegetarian; gluten-free; nut-free,,,,,"vegetarian: No meat, poultry, fish, or seafood; all ingredients are fruit, dairy, and sugar.; gluten-free: No wheat, barley, rye, or gluten-containing derivatives in any ingredient; all items are fruit, dairy, and sugar.; nut-free: No tree nuts, peanuts, nut flours, nut butters, or nut extracts present in any ingredient.; no-bake: Recipe requires only mixing/whipping and chilling; no oven use at any step.; kid-friendly: Fresh fruit platter with a sweet cream dip — mild, familiar, sweet, no alcohol or strong flavors.; holiday: Recipe notes it was 'served at Katie and Patrick's wedding reception,' indicating a celebratory/festive occasion.; make-ahead: French cream dip can be made in advance and refrigerated; fruit can be cut ahead and stored; large-party format implies advance prep.",
2877b246-0d35-4a39-91dd-36bccc77f790,Fresh Strawberry Mini-Cupcakes with White Chocolate Frosting,,vegetarian; nut-free; kid-friendly; make-ahead,vegetarian; nut-free,,,,,"vegetarian: No meat, poultry, fish, or seafood; contains butter, eggs, milk, cream cheese, cream — all vegetarian-permitted.; nut-free: No nuts, nut flours, nut butters, or nut-derived ingredients anywhere in the recipe.; kid-friendly: Sweet strawberry cupcakes with white chocolate cream cheese frosting — mild, familiar, no alcohol or strong flavors.; make-ahead: Frosting instructions explicitly state it can be made and chilled 'up to 4 days prior to using.'",
5748226e-ba65-4b81-8dc0-79807f95bfff,Glazed Lemon Cake,,vegetarian; nut-free; kid-friendly,vegetarian; nut-free,,,,,"vegetarian: No meat, poultry, fish, or seafood; contains eggs, butter, and buttermilk which are permitted.; nut-free: No tree nuts, peanuts, nut flours, nut butters, or nut extracts in any ingredient.; kid-friendly: Sweet lemon cake with sugar icing; mild, familiar, no alcohol or strong flavors.",
7bb29c21-fd2f-4015-a5e7-f9dffb42e2ea,Lemon or Key Lime Curd Tartlets,,vegetarian; make-ahead; holiday,vegetarian,,,"nut-free: Recipe contains blanched ground almonds in the crust and almond extract — cannot be tagged nut-free. Flagged in case this tag is ever considered.; gluten-free: Recipe uses 1½ cups of flour with no specification of gluten-free flour; standard all-purpose flour is assumed, which contains gluten.",,"vegetarian: No meat, poultry, fish, or seafood present; ingredients are eggs, butter, sugar, lemon/lime, almonds, flour, and cream.; make-ahead: Lemon curd explicitly 'keeps in fridge 3 weeks or so'; tart shells can be baked, unmolded, and filled ahead; curd is chilled until serving.; holiday: Individual tartlets yielding ~36 pieces are a recognized festive/celebration presentation, though the recipe itself does not explicitly name a holiday.",
60568db9-b2e7-4ec2-be9e-1691ed7a4c77,Poppyseed Cake,,vegetarian; make-ahead; kid-friendly,vegetarian,,,"nut-free: Recipe calls for almond flavoring/extract in both the cake and glaze. Almond extract may be derived from bitter almonds (a tree nut) and could be a concern for nut-allergic individuals; per rules, nut extracts should be flagged rather than auto-cleared.",,"vegetarian: All ingredients are plant-based or egg/dairy — no meat, fish, poultry, gelatin, or hidden animal-flesh ingredients present.; make-ahead: Notes explicitly state '(Keeps well frozen)' and the recipe involves a full bake-then-cool-then-glaze process suitable for advance preparation.; kid-friendly: Sweet cake with mild, familiar flavors (vanilla, almond, orange glaze); no spice, alcohol, or sophisticated ingredients.",
3a8edc0a-d408-4a99-9fea-81a5d272ff1d,Asparagus Soup,,nut-free,nut-free,,,"vegetarian: Recipe calls for chicken broth or stock, which disqualifies it from vegetarian; a vegetable broth substitution would qualify, but chicken broth is explicitly named as the primary option; make-ahead: Pureed cream soups can be made ahead, but no explicit make-ahead or storage guidance is provided; quality with cream and garnish tips after reheating is uncertain without author confirmation",,"nut-free: No nuts, nut flours, nut butters, or nut-derived ingredients in the recipe",
7bc819fc-a006-4ed0-82ea-ddd3e337a6a9,Baked Rigatoni with Spinach and Fresh Mozzarella,,vegetarian; nut-free; spicy; make-ahead,vegetarian; nut-free,,,"kid-friendly: Recipe contains ½ tsp red pepper flakes in the sauce, which may make the dish too spicy for some young children; suitability depends on heat sensitivity.","kid-friendly (Familiar baked pasta with mild cheese and tomato sauce; however, the red pepper flakes introduce some heat that may deter young children.)","vegetarian: No meat, poultry, fish, or seafood present; all ingredients are plant-based or dairy (mozzarella, Parmesan, EVOO).; nut-free: No tree nuts, peanuts, nut flours, nut butters, or nut-containing ingredients present in the recipe.; spicy: ½ tsp red pepper flakes included in the garlic tomato sauce.; make-ahead: Baked pasta casserole that can be fully assembled in advance and reheated without meaningful quality loss; tomato sauce can also be made ahead separately.",
e1799608-d306-4dc8-b38e-a1a5a515390d,Carnitas,,dairy-free; nut-free; spicy; make-ahead,dairy-free; nut-free,,,"gluten-free: Recipe uses Corona lager, which is a beer and contains barley (gluten). Corn tortillas are GF, but the beer in the braise is a clear disqualifier unless substituted. Additionally, 'Café Rio dressing' listed as an optional condiment has unknown ingredients and may contain gluten.",,"dairy-free: No milk, butter, cheese, cream, or any other dairy products appear in the ingredients; condiments are optional and cook's choice.; nut-free: No tree nuts, peanuts, nut flours, nut butters, or nut oils present in the recipe.; spicy: Contains cayenne pepper, jalapeño, and chipotle pepper in adobo sauce — multiple notable heat sources.; make-ahead: Braised pork shoulder stores well; shredded carnitas can be refrigerated and broiled/reheated before serving with no meaningful quality loss.",
442aebf7-d82f-4916-bc51-15ed652e51e3,Fast Fall Meal Ideas,,make-ahead; kid-friendly,,,,"quick: Title says 'Fast' but the collection is mixed — some items (roasted root vegetables 40 min, slow-cooker recipes 8 hours, cheese strata refrigerate several hours + bake 40 min) far exceed 30 minutes total time. Cannot apply to the collection as a whole.; nut-free: Artichoke pesto and basil pesto are called for; pesto commonly contains pine nuts or walnuts. Specific products are not named, so nut content cannot be confirmed.; spicy: Mexican chicken uses Rotel tomatoes and enchilada sauce (mild stated), and meatballs include Tabasco 'dashes' — heat level is borderline and product-dependent; not clearly notable.",,"make-ahead: Cheese Strata instructs: 'Cover and place in refrigerator for several hours' before baking; Cream Cheese Chicken and Meatballs are slow-cooked for 8 hours.; kid-friendly: Described as 'go-to meals when kids were all young'; includes mild, familiar items like French Dip, omelets, Toad-in-the-hole, and meatballs on rolls.",
35a945b3-c2ac-431a-bded-a468de884a0b,Cheesy Chicken Strudel,,nut-free; make-ahead,nut-free,,,"kid-friendly: The dish is mild and familiar (chicken, cheese, pastry), which could appeal to children, but Greek seasoning and paprika add some complexity; overall appeal to young children is uncertain without knowing spice level of Greek seasoning used.",,"nut-free: No tree nuts or peanuts in any ingredient; phyllo dough, bread crumbs, and all other components are nut-free.; make-ahead: Instructions explicitly state: 'Rolls may be made ahead at this point and refrigerated. Cover tightly with plastic wrap. Add 5 additional minutes to baking time if refrigerated.'",
439e90fa-e4bf-4ef2-89e1-1aa4a09caa22,Chicken Artichoke Piccata,,nut-free; make-ahead,nut-free,,,"easy: Recipe involves multiple concurrent components (separate chicken and sauce preparations), a roux requiring careful technique, and mushroom dry-cooking — borderline for a novice; also exceeds 10 ingredients significantly.",,"nut-free: No tree nuts, peanuts, nut flours, nut butters, or nut-derived ingredients present in the recipe.; make-ahead: Notes indicate this has been made for multiple large events and served in chafing dishes, implying suitability for advance preparation; sauce and chicken can be prepared and held.",
ff2ab849-642f-43f2-8335-3dcb75844583,Chicken Etouffee,,dairy-free; nut-free; one-pot; spicy; make-ahead; holiday,dairy-free; nut-free,,,"gluten-free: Recipe uses ⅓ cup all-purpose flour as the roux base, which contains gluten and directly disqualifies this dish from being gluten-free.; kid-friendly: Cajun seasoning introduces variable heat level; depending on brand and amount used, the dish may be too spicy for young children.",,"dairy-free: No dairy ingredients present; oil used instead of butter, no milk/cream/cheese in any step.; nut-free: No tree nuts, peanuts, nut flours, nut butters, or nut-derived ingredients in the recipe.; one-pot: All cooking steps performed in a single heavy kettle from roux through final simmer.; spicy: Cajun seasoning (2 teaspoons, with note 'more or less to taste') typically contains cayenne and chili pepper.; make-ahead: Stew-style dish with cooked chicken; holds and reheats well; noted as a Halloween night tradition implying batch preparation.; holiday: Recipe notes explicitly state 'This recipe was often served on Halloween night.'",
e213a286-aa18-4c59-9665-08047897b48d,Chilled Fruit Soup,,vegetarian; dairy-free; gluten-free; nut-free; no-bake; make-ahead; easy; kid-friendly,vegetarian; dairy-free; gluten-free; nut-free,,,"vegan: Recipe contains honey, which disqualifies it from being vegan. Flagged in case a honey-free substitution (e.g., agave or maple syrup) is considered for a vegan version.",,"vegetarian: All ingredients are plant-based or honey; no meat, poultry, fish, or hidden animal-flesh ingredients present.; dairy-free: No milk, butter, cream, cheese, or any dairy product in the ingredient list.; gluten-free: No wheat, barley, rye, or gluten-containing ingredients; all components are whole fruits, juice, wine, honey, and spices.; nut-free: No tree nuts, peanuts, nut flours, or nut-derived ingredients present.; no-bake: Recipe involves stovetop simmering and chilling; no oven baking required.; make-ahead: Recipe explicitly instructs to 'cover and chill thoroughly' before serving, and notes it can be doubled or tripled for parties — well-suited to advance preparation.; easy: Fewer than 10 ingredients, basic techniques (simmering, blending, chilling), and straightforward steps with no complex timing or equipment.; kid-friendly: Sweet, mild fruit soup with familiar flavors (peach, cantaloupe, orange juice); no heat or strongly bitter ingredients. Wine is present but cooked off during simmering and noted as optionally non-alcoholic.",
bf6a041b-3951-44ce-b91a-e463f8af54c8,Cornmeal Crusted Salmon Fillets with Artichoke Shallot Sauce,,nut-free; gluten-free; make-ahead,nut-free; gluten-free,gluten-free: Use certified gluten-free broth/stock (some brands contain gluten); confirm canned artichoke hearts are GF-labeled.,,"vegetarian: Recipe contains salmon (fish), which is a clear disqualifier — not flagging for a tag, but noting for completeness. The broth is also listed as 'chicken or vegetable,' making the dish non-vegetarian regardless.",,"nut-free: No tree nuts, peanuts, nut flours, nut butters, or nut oils present in any ingredient.; gluten-free: All ingredients (cornmeal, salmon, butter, shallots, artichoke hearts, lemon, capers, chives, broth/wine) are naturally gluten-free with no wheat-containing items.; make-ahead: Recipe explicitly notes '(Can be done ahead and refrigerate)' for the cornmeal-dredged salmon fillets.",
e5aa68f2-07ea-48ec-abb6-ed1ddc1e3801,Hallelujah Halibut,,nut-free; easy,nut-free,,,,"spicy (Contains cayenne pepper (⅛ teaspoon), though quantity is small and may not register as notably spicy)","nut-free: No tree nuts or peanuts in any ingredient; easy: 9 ingredients, 7 simple steps, basic techniques (mixing, baking), standard equipment only",
426ec382-9f05-4996-89af-bbcd74f59e38,Hungarian Goulash Soup with Spaetzle,,dairy-free; nut-free; one-pot; make-ahead; holiday; kid-friendly,dairy-free; nut-free,,,"gluten-free: Spaetzle dough is made with ½ cup flour of unspecified type; all-purpose flour contains gluten and would disqualify the recipe. A certified gluten-free flour blend could substitute, but the recipe gives no indication of this.",,"dairy-free: No milk, butter, cheese, cream, or any other dairy product appears in the ingredient list.; nut-free: No tree nuts, peanuts, nut flours, nut butters, or nut-derived ingredients are present.; one-pot: All cooking — sautéing, simmering the soup, and cooking the spaetzle — takes place in a single Dutch oven.; make-ahead: Goulash is a braise/stew that stores and reheats well; the long simmer (1.5–2 hours) and vegetable step suit advance preparation.; holiday: Recipe notes explicitly tie it to Halloween ('GHOULASH soup for Halloween') and the spaetzle-as-ghosts tradition.; kid-friendly: Recipe is mild (sweet paprika, no hot peppers), features fun spaetzle 'little ghosts,' and is explicitly described as made for kids at Halloween.",
dd35bd7a-a85c-4d89-a2d8-6cbd88fac0b1,Julie’s Korean Fried Chicken,,dairy-free; spicy; make-ahead,dairy-free,,,"gluten-free: Soy sauce (8 TB) is used in the gochujang sauce; standard soy sauce contains wheat and is not gluten-free. Tamari or a certified GF soy sauce would be required, but this substitution is not specified in the recipe.; nut-free: Toasted sesame oil and sesame seeds are present; sesame is a major allergen and while not a tree nut or peanut, some nut-free contexts include sesame concerns. Additionally, recipe cannot be confirmed fully nut-free without knowing if any accompaniments (kimchi, pickled items) contain hidden nut ingredients — however the core recipe itself contains no nuts or peanuts, so this is borderline and worth human review.",,"dairy-free: No milk, butter, cheese, cream, or any dairy product appears in the ingredient list; all fats are vegetable oil and sesame oil.; spicy: Gochujang used in both marinade (3 TB) and sauce (4 TB), plus optional red chili flakes for additional heat.; make-ahead: Recipe explicitly instructs marinating chicken in refrigerator for 4–10 hours; sauce can also be made in advance.",
829fe33c-ef70-4240-9cfe-98e00a8f45a2,Julie’s Spaghetti with Meat Sauce,,nut-free; make-ahead,nut-free,,,"gluten-free: Worcestershire sauce may contain gluten (some brands do); spaghetti is wheat-based; Angostura bitters gluten status is debated.; kid-friendly: Recipe contains red wine and Angostura bitters (alcohol-based); non-alcoholic wine substitution is noted but bitters remain, and cayenne is present, which may be off-putting to young children.","spicy (Cayenne pepper is listed, but quantity is only 'a dash', which may not constitute notable heat.)","nut-free: No tree nuts, peanuts, nut flours, nut butters, or nut-containing ingredients present in the recipe.; make-ahead: Meat sauce simmers 3 hours and is the type of rich, hearty sauce that stores and reheats well; common practice for spaghetti sauce.",
7f997782-ea9b-426c-a1c4-a63420324b2c,Leftover Turkey Tortilla Soup (a.k.a. the pink soup),,nut-free; holiday; spicy; one-pot; make-ahead,nut-free,,,"gluten-free: Corn tortillas are naturally gluten-free, but the recipe does not specify certified GF corn tortillas; cross-contamination risk means this cannot be confirmed without brand verification",,"nut-free: No tree nuts, peanuts, nut flours, nut butters, or nut-containing ingredients anywhere in the recipe; holiday: Title explicitly references 'Leftover Turkey' — a post-Thanksgiving/holiday dish by clear convention; spicy: 1 teaspoon cayenne pepper in the soup plus 2 tablespoons minced jalapeño in the black bean salsa; one-pot: Soup is built and finished in a single large saucepan; black bean salsa is a no-cook optional topping mixed separately, but the main dish is one-pot; make-ahead: Soup is a pureed, cream-based stew using leftover turkey — this style of soup holds and reheats well; black bean salsa can be made in advance",
130102e2-ab65-4e88-900f-6adb48edce9a,Mona Lisa’s Chicken and Penne Pasta,,nut-free,nut-free,,,"gluten-free: Penne pasta is listed without specifying gluten-free; standard penne contains wheat. Recipe would qualify only with certified GF pasta, but pasta is a defining (not incidental) ingredient, so swap logic does not apply straightforwardly — needs human review.; kid-friendly: Cavender's Greek Seasoning contains a blend of spices that may include notable pepper/heat; the wine in the sauce is also a mild concern for very young children. Flavor profile is otherwise mild and familiar, but seasoning heat level is ambiguous.",,"nut-free: No tree nuts, peanuts, nut flours, nut butters, or nut-containing ingredients present in the recipe.",
06b3644d-581c-4ef8-b8ca-543939f67e84,"Pan Seared, Oven Roasted Thick-cut Pork Chops with",,dairy-free; gluten-free; nut-free; spicy,dairy-free; gluten-free; nut-free,,,"kid-friendly: Recipe contains crushed red pepper and is explicitly labeled 'spicy,' but heat tolerance varies by child; not tagged due to spice disqualifier.",,"dairy-free: No milk, butter, cream, cheese, or any other dairy product appears in the ingredients list.; gluten-free: All ingredients (pork, brown sugar, salt, pepper, oil, tomatoes, olives, garlic, parsley, red pepper flakes) are naturally gluten-free with no wheat-derived ingredients.; nut-free: No tree nuts, peanuts, nut flours, nut butters, or nut oils present in any ingredient.; spicy: Recipe includes ½ tsp dried crushed red pepper in the Spicy Tomato Pan Sauce, and the sauce is explicitly named 'Spicy Tomato Pan Sauce'.",
b3bb48c6-9f64-4474-a7e8-e55e3a83586b,Puff Pastry Veggie Quiche,,vegetarian; nut-free,vegetarian; nut-free,,,"gluten-free: Puff pastry is the defining structural ingredient and is made from wheat flour; there is no gluten-free puff pastry substitute called out, so the recipe cannot qualify.; easy: Recipe requires sautéing, steaming asparagus, blending a custard, and managing puff pastry sheets — slightly more multi-step than a straightforward novice recipe; borderline but uncertain enough to withhold.; quick: Puff pastry must be thawed (time unspecified), asparagus steamed separately, plus 25-minute bake — total time likely exceeds 30 minutes.",,"vegetarian: All ingredients are plant-based or dairy/egg — no meat, poultry, fish, shellfish, or hidden animal-flesh ingredients present.; nut-free: No tree nuts, peanuts, nut flours, nut butters, or nut-derived ingredients anywhere in the recipe.",
27f409df-f9dd-4c53-9f2a-f0b8fb79529c,Raspberry Chicken,,gluten-free; nut-free; one-pot; easy,gluten-free; nut-free,,,,,"gluten-free: No wheat, flour, breadcrumbs, soy sauce, or other gluten-containing ingredients present; butter, chicken broth, heavy cream, raspberry vinegar, and crushed tomatoes are all gluten-free as commonly sold.; nut-free: No tree nuts, peanuts, nut flours, nut oils, or nut-derived ingredients in the recipe.; one-pot: Entire dish — searing chicken, building sauce, finishing with raspberries — is cooked in a single heavy skillet.; easy: Approximately 8 ingredients, basic skillet techniques (searing, reducing, simmering), no special equipment required, straightforward steps.",
af12641a-43c5-43c4-a31f-e49e6bd4390a,Roman Chicken,,dairy-free; gluten-free; nut-free; one-pot; make-ahead,dairy-free; gluten-free; nut-free,gluten-free: Use certified gluten-free chicken stock to ensure no hidden gluten.,,"gluten-free: Chicken stock brand/type is unspecified; some commercial stocks contain gluten. A certified GF stock substitution would qualify the recipe, but this depends on the cook's choice.",,"dairy-free: No milk, butter, cheese, cream, or any other dairy product appears in the ingredient list.; gluten-free: No wheat-based ingredients present; chicken stock is the only ambiguous item — use certified gluten-free chicken stock to qualify.; nut-free: No tree nuts, peanuts, nut flours, nut butters, or nut-derived ingredients anywhere in the recipe.; one-pot: Chicken is browned then set aside, peppers and prosciutto cooked in the same skillet, and everything returned to the same pan to simmer through to completion.; make-ahead: Braised chicken dishes like this hold and reheat well; the flavors deepen overnight, making it suitable for advance preparation.",
c785f310-8c85-4635-8131-8a2a5696fb54,Spaghetti Alla Puttanesca,,nut-free; spicy,nut-free,,,"vegetarian: Recipe contains 4-6 anchovy fillets, which are fish — this is a direct disqualifier for vegetarian and vegan tags; quick: Recipe states 10-minute simmer plus boiling pasta water and cooking spaghetti al dente; total time is likely 25–35 minutes and cannot be confirmed under 30 minutes without stated prep/boil times",,nut-free: No tree nuts or peanuts in any ingredient; spicy: ½ tsp crushed red pepper flakes listed as ingredient,
64590fd6-2071-45ac-bb69-eb4415551a2c,White Chili,,nut-free; spicy; one-pot; make-ahead,nut-free,,,"gluten-free: Recipe uses ½ cup all-purpose flour as a roux thickener, which contains gluten — disqualifies gluten-free unless substituted, but flour is a defining functional ingredient here, not incidental; kid-friendly: ½ teaspoon cayenne pepper may make the dish too spicy for young children; heat level is noted as 'to taste' but the base recipe includes meaningful cayenne",,"nut-free: No tree nuts, peanuts, nut flours, nut butters, or nut-containing ingredients present anywhere in the recipe; spicy: ½ teaspoon cayenne pepper listed as an ingredient; one-pot: All main cooking steps occur in a large pot (steps 3–7); bean pre-cooking uses a separate pot but the chili itself is one-pot; make-ahead: Chili is a classic make-ahead dish — beans soak overnight (step 1), and the finished stew holds and reheats well without quality loss",
684cbf35-904c-4b0d-b219-b83decec568a,Cilantro Lime Shrimp Salad,,nut-free; grill-bbq; spicy,nut-free,,,"kid-friendly: The chipotle chile in adobo sauce adds notable spice/heat, which may not be suitable for young children, but heat tolerance varies widely.",,"nut-free: No tree nuts, peanuts, nut flours, nut butters, or nut oils present in any ingredient.; grill-bbq: Corn and shrimp are cooked on a gas grill or cast iron grill pan over high/medium heat.; spicy: 1½ tsp minced canned chipotle chile in adobo sauce included in the vinaigrette.",
2b1f6d6d-6be7-49f0-8f76-c53130bd85d2,Tabouli,,vegetarian; vegan; dairy-free; nut-free; make-ahead; no-bake,vegetarian; vegan; dairy-free; nut-free,,,"gluten-free: The base recipe uses bulgur wheat, which contains gluten. The optional couscous substitution also contains gluten. The recipe is not gluten-free as written.","spicy (Recipe includes '2 dashes cayenne pepper,' which is a minimal quantity and may not constitute notable heat.)","vegetarian: All ingredients are plant-based; no meat, poultry, fish, shellfish, or hidden animal-flesh ingredients in the base recipe.; vegan: All ingredients are plant-based with no dairy, eggs, honey, or other animal products in the base recipe.; dairy-free: No milk, butter, cheese, cream, or any dairy product present.; nut-free: No tree nuts, peanuts, nut flours, nut butters, or nut-derived ingredients present.; make-ahead: Instructions explicitly state 'Best if refrigerated at least 2 hours before serving.'; no-bake: Bulgur is prepared by soaking in boiling water; no oven use at any step.",
e1757223-2562-4793-98eb-62928d0e8c56,Make Ahead Mashed Potatoes,,vegetarian; gluten-free; nut-free; make-ahead; holiday; kid-friendly,vegetarian; gluten-free; nut-free,,,,,"vegetarian: No meat, poultry, fish, or seafood; all ingredients are plant-based or dairy (butter, cream cheese, sour cream, milk); gluten-free: All ingredients (potatoes, butter, cream cheese, sour cream, milk, salt, pepper) are naturally gluten-free with no wheat or gluten-containing derivatives; nut-free: No tree nuts, peanuts, nut flours, nut butters, or nut-derived ingredients present; make-ahead: Recipe title says 'Make Ahead' and instructions explicitly say 'cover and refrigerate' with instructions to let stand before baking; step 7 says 'save for later'; holiday: Recipe notes explicitly state 'I usually make these at Thanksgiving or whenever cooking for a crowd'; kid-friendly: Mashed potatoes are mild, familiar, and universally appealing to children; no spicy, bitter, or sophisticated ingredients",
e450b654-8dd2-4608-8bd4-6bf5e07c5d7e,Ratatouille,,vegetarian; vegan; dairy-free; gluten-free; nut-free; make-ahead,vegetarian; vegan; dairy-free; gluten-free; nut-free,,,,,"vegetarian: All ingredients are vegetables, olive oil, and parsley — no meat, fish, poultry, or hidden animal-flesh ingredients.; vegan: No dairy, eggs, honey, or other animal products; only vegetables, olive oil, and parsley.; dairy-free: No milk, butter, cheese, cream, or any milk-derived ingredients present.; gluten-free: No wheat, flour, breadcrumbs, soy sauce, or any gluten-containing ingredients; all ingredients are whole vegetables, olive oil, and herbs.; nut-free: No tree nuts, peanuts, nut flours, nut oils, or nut-based ingredients present.; make-ahead: Ratatouille is a classic make-ahead dish that stores well and improves in flavor; it can be layered and baked in a casserole dish, making it well-suited for advance preparation.",
e48d36e3-61e7-49da-952c-b69466399eb3,Roasted Artichokes,,vegetarian; nut-free,vegetarian; nut-free,,,"dairy-free: Butter is listed as an optional drizzle in step 5; if omitted, the recipe is dairy-free, but the mayonnaise-based dipping sauce is dairy-free regardless. Ambiguity around whether butter is used makes this uncertain.; gluten-free: Soy sauce in the dipping sauce typically contains wheat; tamari would be needed to make it gluten-free, but the recipe specifies 'soy sauce' without qualification.; easy: The preparation involves multiple trimming/peeling steps for artichokes that may be unfamiliar to novice cooks, making the 'easy' classification borderline.",,"vegetarian: No meat, poultry, fish, or seafood; butter is optional and mayo/soy sauce contain no meat derivatives; nut-free: No tree nuts or peanuts in any ingredient",
b3720bbe-02aa-4d22-8c50-02cb6aea845e,Yorkshire Pudding,,nut-free; 5-ingredients; holiday,nut-free,,,"easy: The recipe has ≤5 ingredients and a single baking step, but the timing is tightly coordinated with a resting Prime Rib (precise internal-temperature monitoring, oven temperature juggling, must serve immediately). This coordination adds complexity beyond a straightforward novice recipe, making the Easy tag borderline.",,"nut-free: No tree nuts, peanuts, nut flours, nut butters, or nut-derived ingredients appear anywhere in the recipe.; 5-ingredients: Recipe contains exactly 5 ingredients: beef drippings, eggs, milk, flour, salt (salt is counted here as it is listed as a measured ingredient, not a seasoning to taste — however by the rule salt does not count, leaving 4 core ingredients: beef drippings, eggs, milk, flour). Either way, the count is ≤5.; holiday: Yorkshire Pudding is a recognized festive/celebratory dish; recipe is explicitly paired with Prime Rib, a classic holiday roast centerpiece.",
